Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2018-08-28;210.647;212.944;206.817;209.875;448187.20629142
2018-08-29;207.965;210.647;207.777;210.459;189561.08664246
2018-08-30;210.073;210.073;201.462;201.462;288169.70793416
2018-08-31;199.918;200.116;194.751;197.246;317601.15141737
2018-09-03;197.632;199.918;189.496;193.227;259909.21783384
2018-09-04;194.365;195.137;184.794;186.229;319799.5936617
2018-09-05;185.744;187.674;176.084;176.846;402937.28384707
2018-09-06;174.837;180.578;173.313;174.649;372987.54952225
2018-09-07;176.173;181.063;165.652;166.127;499297.95753141
2018-09-10;163.731;173.313;160.663;172.056;400838.86264236
2018-09-11;175.124;179.152;172.639;174.837;287042.19803312
2018-09-12;176.945;178.093;169.759;170.62;269232.3911016
2018-09-13;170.432;175.035;169.571;172.54;191523.11552044
2018-09-14;174.649;175.609;171.491;174.263;144263.67946214
2018-09-17;174.263;177.133;172.54;173.501;146951.11345566
2018-09-18;173.877;183.27;172.639;181.449;298157.66750558
2018-09-19;183.834;187.1;181.548;181.825;262231.92864253
2018-09-20;183.834;184.22;179.053;181.637;377541.03260827
2018-09-21;182.884;191.218;181.924;185.467;2013052.7422551
2018-09-24;187.853;189.397;176.173;179.439;268540.32633259
2018-09-25;179.439;180.004;175.698;178.855;160532.75825827
2018-09-26;180.201;180.201;176.272;179.152;119925.22649071
2018-09-27;178.479;184.319;177.232;184.22;265501.30323014
