Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2018-02-16;15.9499;15.9499;15.2014;15.3878;10595.824355468
2018-02-19;15.7152;15.7152;15.4341;15.6688;1268.5784542722
2018-02-20;15.7152;15.7152;15.3878;15.6688;1179.3419203186
2018-02-21;15.6688;15.6688;15.2014;15.2477;3452.845433091
2018-02-22;15.5288;15.5288;15.2951;15.4341;126.756440275
2018-02-23;15.6225;15.6225;14.873;15.2014;3830.0725993494
2018-02-26;15.1541;15.2014;14.9194;15.2014;585.1077283094
2018-02-27;15.1541;15.1541;14.9677;15.014;1358.829039748
2018-02-28;15.2014;15.2014;14.0782;14.3592;11023.754097836
2018-03-01;14.2182;14.4993;14.0782;14.4993;1908.4449647804
2018-03-02;14.9194;14.9677;14.8276;14.8276;2141.6768148864
2018-03-05;14.9677;14.9677;14.2182;14.6866;701.7236533624
2018-03-06;14.9194;14.9194;14.3592;14.8276;5940.3138170476
2018-03-07;14.8276;14.8276;14.4529;14.7803;2335.3606556266
2018-03-08;14.7803;14.8276;14.5929;14.8276;382.2974238694
2018-03-09;14.8276;14.8276;14.4529;14.8276;153.1217798522
2018-03-12;14.4056;14.5929;14.2182;14.5929;2956.9742387352
2018-03-13;14.5929;14.5929;14.5466;14.5929;684.484777485
2018-03-14;14.5929;14.5929;14.3592;14.4993;923.8009367242
2018-03-15;14.873;14.873;14.5466;14.5929;703.7517564068
2018-03-16;14.8276;14.8276;14.8276;14.8276;132.8407494082
2018-03-19;14.7803;14.873;14.6866;14.873;104.4473067866
2018-03-20;14.873;14.9194;14.6866;14.9194;273.793910994
2018-03-21;14.9194;14.9677;14.6866;14.9677;1489.6416861118
2018-03-22;15.1067;15.3878;14.9194;15.2951;2114.297423787
2018-03-23;15.3414;15.3414;15.0604;15.2477;527.306791544
2018-03-26;15.3414;15.3414;15.1541;15.3414;773.7213114386
2018-03-27;15.3414;15.3414;15.014;15.3414;4465.8829037688
2018-03-28;15.3414;15.3414;15.2477;15.2951;112.5597189642
2018-03-29;15.2951;15.2951;15.1067;15.2477;221.0632318396
2018-04-03;15.2477;15.2477;15.0604;15.2477;260.6112412054
2018-04-04;15.2477;15.2477;14.9677;14.9677;255.5409835944
2018-04-05;14.9677;15.2014;14.6866;15.2014;385.339578436
2018-04-06;15.2014;15.2014;14.733;14.8276;654.063231819
2018-04-09;14.9677;15.3414;14.9677;15.3414;2271.475409728
2018-04-10;15.3414;15.9025;15.3414;15.8552;3921.3372363474
2018-04-11;15.8089;15.8089;15.4341;15.7625;2157.9016392416
2018-04-12;15.7625;15.7625;15.5288;15.6688;1391.2786884584
2018-04-13;15.7625;15.8552;15.5742;15.8552;1688.395784463
2018-04-16;15.8552;15.9962;15.6225;15.9962;1353.758782137
2018-04-17;15.9962;16.1836;15.9025;16.1836;5454.5831379138
2018-04-18;16.1836;16.2763;16.0889;16.2763;1562.6533957102
2018-04-19;16.3236;16.5573;16.1372;16.5573;3637.4028101314
2018-04-20;16.51;16.6037;16.4646;16.6037;3366.651053704
2018-04-23;16.6037;16.6037;16.6037;16.6037;1.0140515222
2018-04-24;16.5573;16.651;16.51;16.651;3830.0725993494
2018-04-25;16.37;16.5573;15.8089;15.8089;3702.3021075522
2018-04-26;15.9025;16.5573;15.9025;16.37;54055.030442393
2018-04-27;16.37;16.7911;15.9025;15.9499;5526.58079599
2018-04-30;16.37;16.37;15.8089;16.2763;206.8665105288
